_id,sentence,target,aspect,score,type
425468,"@DimashkiehSarah ""Commercial"" #diet programs work better than standard nutritional care . http://t.co/PWQ8mf9d",@DimashkiehSarah,@DimashkiehSarah,0,headline
764616,Green is Good talks sustainable drinks with @DonQRum and @onecoconut . Stream now while enjoying a refreshing beverage ! http://t.co/ruInaI6o,Green is Good,Green is Good,1,headline
935062,Is long-distance running bad for heart ? ( Post Gazette ): Share With Frien ds: | | Travel - Adventure Travel News ... http://t.co/INGajE2c,Post Gazette,Post Gazette,0,headline
910044,"Luke Donald starts defence of PGA money title : It gave him the double money title , and was enough to make him a ... http://t.co/zXJdWdKH",Luke Donald,Luke Donald,0,headline
830231,"Even if you're on the right track , you'll get run over if you just sit there . Will Rogers",Will Rogers,Will Rogers,0,headline
443874,"63 Crying . Music by Paul Collier , emotional music . - YouTube http://t.co/sonSZNQC",Paul Collier,Paul Collier,1,headline
553530,"Justin Bieber â s mom shunned , may sue to save son ;P http://bit.ly/bF7yNG 1",Justin Bieber,Justin Bieber,0,headline
440684,New Community post : Nadal cruises past Murray to final http://cruises.blogspotpress.com/352/cruises/nadal-cruises-past-murray-to-final/,Nadal,Nadal,1,headline
443896,@selenagomez RUSSIA & UKRAINE NEED SELENA LOVE,SELENA,SELENA,1,headline
110354,I subscribed to Ksarish's channel on YouTube . http://www.youtube.com/user/Ksarish?feature=autoshare,Ksarish's,Ksarish's,1,headline
326872,"National Geographic : Live Augmented Reality-Play with a T-Rex , or take a walk on the moon . http://t.co/kqYHNQ2a",National Geographic,National Geographic,0,headline
454873,Yahoo News ! : Libraries protest Random House price hike ( A P): AP - The American Library Association i ... http://t.co/EjWv9fde #Books,Yahoo,Yahoo,0,headline
553246,"Reading : ""Gisele Bundchen and Tom Brady Say ""I Do ! "" - omg ! news on Yahoo ! "" ( http://tinyurl.com/b25r2d )","""Gisele Bundchen","""Gisele Bundchen",1,headline
996358,Checking with careers about #DWC graduates achievements like @MaryamBinFahad @NaylaAlkhaja @malmarri that will be displayed at #DWCVillage,#DWC,#DWC,1,headline
989429,I posted a new photo to Facebook http://fb.me/17SwfVbP9,Facebook,Facebook,0,headline
246461,Gallu p: Uninsured Rate Continues to Rise : The polling firm found that the percentage of young adults with covera ... http://t.co/HEi7peZ3,Gallu p:,Gallu p:,0,headline
406514,"Apple and Nokia patent dispute ends with license agreement , Apple payments http://t.co/o3R9PWY vÃÂ­a @engadget",Apple,Apple,0,headline
737853,My #Misfits power : FaceLook - The power to block any embarrassing photos before they appear on Facebook . Get yours http://t.co/yaQUeLV5,Facebook,Facebook,-1,headline
764563,USA Asked Permission for Drone Attack in Pakistan Which Killed Hakim Ullah Mehsud http://t.co/6iYW5ROF via @viewstonews,Hakim Ullah Mehsud,Hakim Ullah Mehsud,0,headline
773319,Just got an email from Bicasso of Living Legends wants to donate a track for Audio Occupation ! ... http://t.co/MTQoxx8B,Bicasso,Bicasso,1,headline
584224,"@AchilleEmana hi Emana , I would like to thank you for attending the Saudi match against thailand .",Emana,Emana,1,headline
236554,I've favourited a YouTube video -- Exclusive : Tight Eyez vs . Retro | Behind the Scenes ... http://youtu.be/vqQA8sJ2xtI?a,YouTube,YouTube,1,headline
425020,! Miami vs . Golden State http://bit.ly/hm9zoS Miami Heat,Miami Heat,Miami Heat,0,headline
799732,Is the Occupy Wall Street Movement the Beginning of a Worldwide Civil Uprising ? http://t.co/aX5mnMqY,Occupy Wall Street Movement,Occupy Wall Street Movement,0,headline
256632,"Japan , Russia see chance to clone mammoth - Yahoo ! http://t.co/5olWuDCM via @YahooNewsUK",Yahoo,Yahoo,0,headline
423337,#diner Sherrington : Legacy of Alzheimer's-stricken Darrell Royal just grew a little larger : http://t.co/OFcC7OJj,Darrell Royal,Darrell Royal,1,headline
286355,â Neil Young fans who thought they got lucky buying tickets early for his Sept . http://bit.ly/d62eFI,Neil Young,Neil Young,0,headline
972685,"@drshow @tparsi that is not true , US has been appeasing Mullahs of Iran for past 27 years , they are not planning to attack ,",Mullahs,Mullahs,0,headline
454272,"Saw Erykah Badu last night , vile venue unfortunately : http://t.co/DmpScvSj via @gazetaru",Erykah Badu,Erykah Badu,-1,headline
753126,Visit 'Kool Skool' bookstore and get 1 Campfire graphic novel FREE on a purchase of 4 Campfire graphic novels .,Campfire,Campfire,1,headline
168518,"""There are no secrets to success . It is the result of preparation , hard work , learning from failure."" -Colin Powell",-Colin Powell,-Colin Powell,0,headline
570120,"Boycott #Generali Bulgaria . They try to kill # Gorssova . #boycott and # protest , June 26 , 1800 h , Sofia",Gorssova,Gorssova,0,headline
719939,â1937 . Tank capacity industry of the USSR - 70 THOUSAND tanks a year . SOURCE : Vitaly Shlykov . http://on.fb.me/gKlU8Y,Vitaly Shlykov,Vitaly Shlykov,0,headline
205129,Do you want to win a free one year fiber broadband subscription ? Head down to the ViewQwest Roadshow at the Funan ... http://t.co/OpGWpduF,fiber broadband,fiber broadband,1,headline
312004,Sharp looks to take on iPad with 'unique' new 'Galapagos' tablet [ Tablets News ] ~ iPadOS Blog http://icio.us/joki0g,Sharp,Sharp,0,headline
123445,"@DANIELSARCOSC my greetings dany !!! success in everything you set out , keep going ! kisses ...",dany,dany,1,headline
202939,IIT-B students light up slums at low cost http://t.co/e8HwGX3y That's called innovation .,IIT-B,IIT-B,1,headline
268946,@joashweecikai that sounds familiar . Haha . More info if you google it .,google,google,1,headline
760173,I would love shots like these . Hint Hint . by Julian Beattie http://t.co/16g9wcOB,Julian Beattie,Julian Beattie,0,headline
220357,Facebook For iPad Now Officially Available ! Facebook 4.0 For iPhone Brings Facebook Download Now ! ( via Redmond Pie ) http://t.co/EFC5fdNH,Facebook,Facebook,1,headline
110524,Depeche Mode founders Vince Clarke and Martin Gore announce new album details | News | http://t.co/DFA1fW08 http://t.co/1zCxqVI7,Depeche Mode,Depeche Mode,0,headline
989564,It's going to take at least an entire country ( maybe a dozen ) to take down Monsanto ! http://t.co/MaU7ZfmE,Monsanto,Monsanto,-1,headline
454484,;P http://bit.ly/bYS2DH eye gel Reviewing Pycnogenol Eye Gel With Green Tea Extract By Derma E,Derma E,Derma E,0,headline
462949,How miidas Did It - How to Relocate to or in the UK | eHow.com http://t.co/yJTNPLR via @AddThis,eHow.com,eHow.com,0,headline
937631,Messi is the best footballer on planet earth .,Messi,Messi,1,headline
398880,Pregnancy discrimination latest tren d: THE Manitoba Human Rights Commission says complaints based on p ... http://t.co/UOOYLc3l pregnancy,Manitoba Human Rights Commission,Manitoba Human Rights Commission,0,headline
829363,http://t.co/LSmoZsXl Arizona baseball hosts Harvard for first time in school history : When the Arizona baseball p ... http://t.co/taYThyHY,Arizona,Arizona,0,headline
459436,Freemans - Up to 60 % off sale on #shoes #boots #trousers #tops and much more . Grab a bargain here at .. http://t.co/O26G5f64,Freemans,Freemans,0,headline
970035,Our trusty mechanic Mo working hard on a tired out car http://t.co/HoKdShU http://t.co/j2pCvNj,Mo,Mo,1,headline
156632,New post : MOH Manuel UEI College http://t.co/hJQQoE55,Manuel UEI College,Manuel UEI College,0,headline
225146,"Today is ""The Day The Music Died"" ! Feb 3 , 1959 , Buddy Holly , Ritchie Valens & ""The Big Bopper"" died in a plane crash outside Clear Lake , Ia .",Buddy Holly,Buddy Holly,0,headline
364501,"@dramjj I wish Bahrain will be back to its old times , same days that i was there , enjoy your trip Dr.AMJ its very nice country",Dr.AMJ,Dr.AMJ,1,headline
547333,"Rates on FHA Loans Still Close to Record Low s: If this situation describes you , you still may be able to secure ... http://t.co/j4Nl317B",FHA,FHA,0,headline
839812,"Facebook Slammed by Massive Porn Attack - Graphic , violent images flood news feeds http://t.co/0rRwOQzk via @newser Ouch !",Facebook,Facebook,-1,headline
402164,British Minister Heckled Over U.K . Health Change s: U.S . policymakers are not the only ones finding that health s ... http://t.co/NrwWRKuh,British Minister,British Minister,0,headline
572901,"Thank you for calling Fedex , have a great day . ;)",Fedex,Fedex,1,headline
112874,@danawhite Great q & a session yesterday . Thanks for that Dana .,Dana,Dana,1,headline
184355,@haxorthematrix Sounds like Leinenkugel's Sunset Wheat . The original fruity pebbles beer .,Leinenkugel's,Leinenkugel's,0,headline
737335,"New Year , New Tech Writers Gathering http://nblo.gs/cR1A1",Tech Writers,Tech Writers,0,headline
204006,"""Develop a passion for learning . If you do , you will never cease to grow."" Anthony J . D'Angelo #quote",Anthony J . D'Angelo,Anthony J . D'Angelo,0,headline
803333,Herbalife Ltd ( NYSE : HLF ) to Present at ICR XChange Conference January 13 - TransWorldNews ( press release ): Herb .. http://bit.ly/6iYdlT,Herbalife Ltd,Herbalife Ltd,0,headline
922339,It is good to have an end to journey towar ds; but it is the journey that matters in the end . ~Ursula Le Guin,~Ursula Le Guin,~Ursula Le Guin,0,headline
334305,I'm at Avenue Zon @ jb http://4sq.com/haksS6,Avenue Zon,Avenue Zon,0,headline
628729,A man needs a little madness or else he never dares to cut the rope & be free . -Nikos Kazantazkis,-Nikos Kazantazkis,-Nikos Kazantazkis,0,headline
503494,"Some remains of 9/11 Pentagon , Pa . victims went to landfill - USA TODAY : USA TODAYSome remains of 9/11 Pentagon , ... http://t.co/YNygmL12",USA TODAY,USA TODAY,0,headline
712898,"NET10 prepaid wireless service , the frequent user service from TracFone . http://bit.ly/bsbkTn",TracFone,TracFone,0,headline
607099,How 2 use inbuilt bluetooth in win xp and win vista ? -start -run command -type 'fsquirt' now bluetooth file transfer wizard opens .,bluetooth,bluetooth,0,headline
712966,"@JGKamm Welcome Justin , thanks for visiting our twitter . We share passion for privaty equity and sports business . #sportbiz",Justin,Justin,1,headline
501668,"Jobs Steps Down at Apple , Saying He Can â t Meet Dutie s: http://t.co/FHQ5dqs",Jobs,Jobs,0,headline
103961,AUTOSAR timing models minimize ECU risks http://t.co/Naxqu3RA,AUTOSAR,AUTOSAR,0,headline
197285,Aurobindo Pharma is into a downtren d: CK Narayan Venture into buying L & T ; : CK Narayan Nifty may touch 5350 : CK Narayan Buy Hero Honda,Aurobindo Pharma,Aurobindo Pharma,0,headline
399711,Interesting times ahead post #RussianElections - Putin may have won but will wider pop cont to ignore violations & arrests of opposition ?,Putin,Putin,-1,headline
176214,"remarkable ? I think not ! RT @F1sasha : The national matric pass rate is 67.8 % , Basic Education Minister Angie ( cont ) http://tl.gd/7v078a",@F1sasha,@F1sasha,0,headline
755957,Australian prime minister survives pivotal vote : Lawmakers in Australia's Labor Party vote to back Prime Ministe ... http://t.co/4zwhUmIm,Australian prime minister,Australian prime minister,1,headline
483813,Q : What is ( or was ) your family's favorite Nickelodeon show ? Check out Nickelodeons virtual Nick Toy Machine ... http://t.co/6Zm9pC6h,Nickelodeon,Nickelodeon,0,headline
990150,APSense to become the top Business Network ... Join http://t.co/XQQbcfsv,APSense,APSense,0,headline
226695,"Forever remembered , never forgotten . Whitney Houston , You Give Good Love ! R.I.P",Whitney Houston,Whitney Houston,1,headline
557712,Leonard Cohen | Free Guitar Lessons - http://t.co/BaeMHF1w,Leonard Cohen,Leonard Cohen,0,headline
139503,I just ousted Borislav A . as the mayor of Park Hotel Plovdiv on @foursquare ! http://t.co/t9dLqLJN,Borislav A,Borislav A,0,headline
484167,6 http://t.co/JZiw0ksJ EUR/U SD: Trading the U . of Michigan Confidence Survey,U . of Michigan,U . of Michigan,0,headline
588069,indians team was play very good and dhoni complete captain responsibllty good look for india,dhoni,dhoni,1,headline
893824,Twitter remembers the top stories of 2011 http://t.co/TQd0tTF5 via @CNET,Twitter,Twitter,0,headline
673615,I posted a new photo to Facebook http://fb.me/VFEunm4o,Facebook,Facebook,0,headline
395781,How can someone so incompetent like Maxine Waters stay in office for over 20 years ? #LAFail,Maxine Waters,Maxine Waters,-1,headline
839585,QLD Floo d: Those looking to contribute to the relief effort can donate directly to the Queensland Government or ... http://fb.me/NCZ1PQVI,Queensland Government,Queensland Government,0,headline
697428,Slept so early ( well for me at least ) and now I woke up so early that I got the iPad and started watching Jeremy Lin videos~,Jeremy Lin,Jeremy Lin,1,headline
937904,Apple reaches milestone : 25 billion apps downloaded - Los Angeles Time s: Los Angeles TimesApple reaches mileston ... http://t.co/fNRaCvep,Apple,Apple,1,headline
576857,#usa Key al Qaeda operative killed in U.S . drone strike in Pakistan ... tinyurl.com/3cx67lt,al Qaeda,al Qaeda,0,headline
105926,obama speech ;P What in your opinion about obama speech ? http://t.co/vXT1tXS,obama,obama,0,headline
142187,"Tune into Courtesan Candy , Lifestyle Talk Show w/ @ Shoshi & Find out why Sexy is HER Superbowl ! 9 PM EST http://t.co/wiL0VvQI",Shoshi,Shoshi,1,headline
467340,VinSolutions Announces Google AdWords Certified Partner Statu s: ... confirming their best-in-class automoti ... http://t.co/6pVmlpHR #SMM,VinSolutions,VinSolutions,0,headline
711634,Fox Weathering Rough Fall TV Season http://bit.ly/bAzy2m 1 : O,Fox,Fox,0,headline
829927,Frank Lloyd Wright~ Business is like riding a bicycle . Either you keep moving or you fall down .,Frank Lloyd Wright~,Frank Lloyd Wright~,0,headline
934661,"Having fun this weekend , decided 2b Cleopatra given my new hairstyle . Happy Halloween , hope u guys have fun 2 http://twitpic.com/329g4o",Cleopatra,Cleopatra,0,headline
160461,"#Madden12Facts If you play with CAR Panthers , you cannot trade for any players with tattoos or piercings .",CAR Panthers,CAR Panthers,0,headline
228393,Silvia Rosado Perez wrote : Opening Class is FREE !!!! ON THE 26TH OF NOVEMBER AT TRESHAM COLLEGE IN KETTERING !!,Silvia Rosado Perez,Silvia Rosado Perez,0,headline
493839,@RPAltieriatMSSB Greetings Altieri Group ! - Dustin,Altieri Group,Altieri Group,0,headline
874845,Windows 7 Perfection Netbook Edition x86 http://goo.gl/fb/0h4O7,Windows,Windows,1,headline
540636,"""We run with muscle aches and sweat , but these inmates run with the painful hurt and helplessness."" says Eugene ... http://t.co/6ilw83uP",Eugene,Eugene,0,headline
847477,"Â» ON ABURI WE STAN D: The Distortion of Accord , by Ojukwu | Vanguard Mobile http://t.co/mrcZ62sm via @vanguardngrnews",Ojukwu,Ojukwu,0,headline
933460,Wow ! Interesting ! RT @ CatheyEast Former A.G . & Phoenix mayor to teach ASU course in the Fall : Terry Goddard http://t.co/I9odogE,ASU,ASU,0,headline
251271,"The IT Job market is booming again , Are you ready to take your career to a new high ? Log on to TimesJobs to know more http://t.co/HHEMQDHe",TimesJobs,TimesJobs,0,headline
241434,"WE WON ! Yes , once again , cancer patients , their families and friends have spoken and voted ! The Kanzius Cancer ... http://t.co/rdQLeznq",Kanzius Cancer,Kanzius Cancer,0,headline
344774,Why Facebook's New Questions Tool Is Good for Brands & Businesses http://ow.ly/4oJXK,Facebook's,Facebook's,1,headline
111056,"I posted 5 photos on Facebook in the album ""1st Rain at Huab Lodge & BushSPA"" http://t.co/BO4pH1xu",Facebook,Facebook,0,headline
228766,"""like"" us we have Tino Coury prizes",Tino Coury,Tino Coury,1,headline
577514,You can determine what your future holds based on how much time and energy you spend working on yourself now ... Les Brown,Les Brown,Les Brown,0,headline
300265,Visakhapatnam Port Trust â Apprentices â 62 Posts | Telugu News Paper â Andhra News Paper : http://t.co/ZDWyXmU0 via @AddThis,Visakhapatnam Port Trust,Visakhapatnam Port Trust,0,headline
549991,Red Carpet at Oscar ceremony . Watching on ABC,Oscar,Oscar,0,headline
799082,The @ZAGGdaily iPad-a-day Giveaway is back ! Each day is a new chance to win an iPad 2 - http://t.co/KcZy33vD,@ZAGGdaily,@ZAGGdaily,0,headline
739851,"@ahmadesseily yousri is not the old yousri we all know , where is yousri's old hard questions ?",yousri,yousri,-1,headline
957798,Speed Up Your Article Submission Process â 3 Simple Technique s: Article by Jerret Turner You â ve written your art ... http://t.co/b45UIT0Y,Jerret Turner,Jerret Turner,1,headline
263497,"Cardiometabolic Health Congress Expert Faculty Weigh in on FDA Advisory Panel ... : If approved , this will be the ... http://t.co/bLsfbVE8",Cardiometabolic Health Congress,Cardiometabolic Health Congress,0,headline
897777,Four Seasons' new website makes bold bet on social media http://t.co/qLamEGPU,Four Seasons',Four Seasons',0,headline
437807,10 ways to boost your happiness - Yahoo ! Lifestyle India http://t.co/NO1fFvDf,Yahoo,Yahoo,0,headline
596107,"Facebook ended 2011 with 432 million mobile user s: By Emil Protalinski | March 8 , 2012 , 10 : 39pm PST Summary : Fac ... http://t.co/7yaDfWIz",Facebook,Facebook,0,headline
357853,@nabbycat I don't make terrariums but @vixlew does . Mine is from her ( & a pretty lil' thing it is too ! ) @muses79,@nabbycat,@nabbycat,1,headline
113932,@breakingbenj LOVE U MUSIC !!! SAY HI TO ME CARO FROM COLOMBIA ;) & lt ; 3 EVIL ANGEL & lt ; 3,@breakingbenj,@breakingbenj,1,headline
499436,"OLOMI is having a WAKE & BAKE PARTY"" ... again , COMING SOON .... http://bit.ly/blxm8 ....",OLOMI,OLOMI,0,headline
482971,No money - no honey ! :D ( c ) Winney F***kin Pooh,Winney F***kin,Winney F***kin,0,headline
319015,"A man may die , nations may rise and fall , but an idea lives on . - John F . Kennedy",John F . Kennedy,John F . Kennedy,0,headline
131126,Nothing lasts forever . Not even your troubles.- Arnold H Glasgow,Arnold H Glasgow,Arnold H Glasgow,0,headline
148132,Change Facebook password immediately because you're logged into your email account on this browser . nice :D #ux http://t.co/vMCH9rdR,Facebook,Facebook,0,headline
210806,De mi amigo Julio.Old paragliding & am p; hanggliding footage : http://t.co/91e39Zle vÃ­a @youtube,Julio.Old,Julio.Old,0,headline
934657,Selling fast on @GoogleOffers : Up to 57 % off dinner for two at LOKal http://t.co/JARptbdk,LOKal,LOKal,0,headline
753132,"Per requests , just set up a facebook fan page at ...http://www.facebook.com/2tattooart Check it out !",facebook,facebook,0,headline
159538,Tatjana Pasalic 2011 WSOP Photo Dum p: That is one happy Bodog patch . Tatjana Pasalic has been a target of ... http://bit.ly/liNF5S #poker,Tatjana Pasalic,Tatjana Pasalic,0,headline
982908,"@fmeawad your domain has expired on 05/26/2011 , I had to use google cache to see some of the contents",google,google,0,headline
545126,played the song 'I Will Reach You' by Westlife on @myspace http://t.co/bZLRTNl,Westlife,Westlife,0,headline
111585,Attorney says woman accused of conspiring to bilk actor ... - Canada East http://tinyurl.com/26re4hs,Canada East,Canada East,0,headline
670341,Jennifer Hudson Contemplates Shaving Her Head After Amazing Weight Loss ... http : //p.gs/0ovii,Jennifer Hudson,Jennifer Hudson,0,headline
163750,"Remember , today is the tomorrow you worried about yesterday . -Dale Carnegie",-Dale Carnegie,-Dale Carnegie,0,headline
957854,Indie Pop / Alternative Pop @ The Cardigans - Long Gone Before Daylight [ 320 Kbps ] http://bit.ly/chRS4c,The Cardigans,The Cardigans,0,headline
844405,Masses flocked to public squares in a number of Syrian provinces to express support for Assad . #Syria http://t.co/p7jSZceT,Assad,Assad,1,headline
292286,Ben Oelmann : Recent Works From Kenya And Devon at Harbour House : http://t.co/WfsVCPWb,Ben Oelmann,Ben Oelmann,0,headline
606739,Greece eyes 1 billion euro stimulus from EIB : PM adviser : Greece hopes to get 1 billion euros ( $ 1.31 billion ) in ... http://t.co/PRp90n38,EIB,EIB,0,headline
234502,"What's the Slatest ? Introducing the Slate Book Review - Over the past few years , newspapers , magazines , and media o ... http://t.co/jpvJKTLM",Slate,Slate,0,headline
268730,"Jajaja "" @ engadget : NASA looks to send landers to Europa in 2020 , wants to break the ice http://t.co/TR9xK4TP""",NASA,NASA,0,headline
202675,The Forex Market and the Middle Eastern Crisi s: By James McKee Major currencies on the Forex currency exchange ( ... http://bit.ly/eFm0uZ,Forex,Forex,0,headline
932267,"The highest reward for a person's toil is not what they get for it , but what they become by it . John Ruskin",John Ruskin,John Ruskin,0,headline
418924,"Do me a favour , retweet this if you are a dog owner in Singapore ! I need to add you into my twitter list of dog owners in SG ! Thanks !",twitter,twitter,0,headline
189193,"To claim twenty free b2b data list records from Responsiva , send an email to info@responsiva.biz and quote ""Twitter Promo""","""Twitter","""Twitter",0,headline
527344,""" @ HindAlmarzooqi : Work eight hours and sleep eight hours and make sure that they are not the same hours :p wat abt the remaining 8 hours ?",HindAlmarzooqi,HindAlmarzooqi,0,headline
794244,@iansomerhalder I'am shocked that gas chambers r used 2 kill animals in USA ! That's atrocious ! US can do better ! Can't they just sterilize ?,@iansomerhalder,@iansomerhalder,0,headline
198882,@MaryamBinFahad it will be aired today Maryam ?,Maryam,Maryam,0,headline
477004,How Pinterest â s Female Audience Is Changing Social Marketing http://t.co/Rp2TuW83 via @mashable,Pinterest,Pinterest,0,headline
540285,Somebody to Love - Queen #nowplaying http://t.co/aE5j5DPU vÃÂ­a @grooveshark,Queen,Queen,0,headline
206678,Check out Glee performing The Wanted's Glad You Came | Sugarscape | http://t.co/33da2GbQ ( via @alexiacarv ),Glee,Glee,1,headline
203967,The key to change is to let go of fear-Chewtiong,fear-Chewtiong,fear-Chewtiong,-1,headline
852250,All the world's a stage and most of us are desperately unrehearsed . - Sean O'Casey #quote #AU22,Sean O'Casey,Sean O'Casey,1,headline
943386,I posted a new photo to Facebook http://t.co/C7WHWk63,Facebook,Facebook,0,headline
522977,& # 9829 ; It's Now or Never by Elvis Presley # lastfm : http://t.co/NxFq5Bto,Elvis Presley,Elvis Presley,0,headline
720846,"@acmilan Santos' Ganso Tells Thiago Silva He Wants AC Milan Move â Report : Brazil international , who ha ... http://bit.ly/qs3eTn",Santos' Ganso,Santos' Ganso,0,headline
642140,Kenyan chief foils robbery via Twitter http://t.co/aypqKF3l,Kenyan chief,Kenyan chief,0,headline
163365,hey !! please follow me on twitter !! thank you !! love u !! & lt ; 3,twitter,twitter,0,headline
326798,The MomÂs Guide to Traveling w/Kids by Allison Umbricht | @travelal http://bit.ly/ab7D8z | Interview using @vodburner,Allison Umbricht,Allison Umbricht,1,headline
893916,PageRage Create your own Facebook layout @ http://www.pagerage.com,Facebook,Facebook,0,headline
770149,"""Be who you are and say what you feel , because those who mind don't matter , and those who matter don't mind."" ( Dr . Seuss )",Dr . Seuss,Dr . Seuss,1,headline
295959,Have you visited and seen the Fashion Visionaries exhibit yet ? Check out the details here http://t.co/JtXjIBxP,Fashion Visionaries,Fashion Visionaries,0,headline
439026,"mum tells me as long as i dont mess things up , im helping her . i stay in my room the whole day . am i even messing things up ? ! ? !",mum,mum,-1,headline
144477,@Silvia_Pradilla : O What ??? Tell me everything !,@Silvia_Pradilla,@Silvia_Pradilla,0,headline
944376,"no longer Lil Chris , so .... like my new page http://t.co/9Fl74Ye4 http://t.co/D1kJW3Vr",Lil Chris,Lil Chris,0,headline
410316,My father said I should apply for the PhD in NEWRI . Does anyone know how to write a research proposal ?,NEWRI,NEWRI,0,headline
685099,WordPress Frugal Theme Coupon Code : Special Frugal Theme Discount : Save money with our new valid frugal theme coup ... http://bit.ly/9IwPzB,WordPress,WordPress,0,headline
477191,"A call to photographers , Kelly Rowland's comeback , and a $ 200 giveaway -- all new today on the blog ! Check it .... http://fb.me/CTOU3FDX",Kelly Rowland's,Kelly Rowland's,1,headline
596861,I unlocked the Marvel's The Avengers Coming Soon sticker on @GetGlue ! http://t.co/ejCXgqFZ,Marvel's,Marvel's,1,headline
696029,http://t.co/7XRT4Ttw new music releases Peter Gabriel sets new rules for his works,Peter Gabriel,Peter Gabriel,0,headline
593949,KC Concepcion Rogue Magazine Photos Continue to Get Praised by Fans on Twitter : The KC Concepcion Rogue magazine ... http://t.co/gT1QLEUp,KC Concepcion Rogue Magazine,KC Concepcion Rogue Magazine,1,headline
631604,"State of Georgia Board of Pardons and Parole s: Grant clemency to my brother , Troy Davis http://t.co/ETbhPMo via @change",State of,State of,1,headline
679930,I'm a twitter newbie & not addicted to twitter . To know whether you are addicted to twitter log onto http://bit.ly/twitter-addict,twitter,twitter,0,headline
296526,ExtradjDnB thanks for following me on Twitter !,Twitter,Twitter,1,headline
839461,@Di_Elle and thats maybe indicates that lucho cant control even his bbe bojan,lucho,lucho,-1,headline
134791,"Sep 9 , So In Love With You Jasmine Page http://t.co/T0G88tj",Jasmine Page,Jasmine Page,1,headline
972019,Limited time ! Get our 5 song Christmas EP totally free ! A Jumpin' Christmas ! Grouptune http://t.co/jms6qKMO via @addthis,Grouptune,Grouptune,1,headline
465001,"@ZandraAziela My name is LUCK . Well miss , good luck to u too . ""You can run , but you can't never hide .. "" LOL .",@ZandraAziela,@ZandraAziela,0,headline
842310,"I favorited a @YouTube video http://t.co/vMzDDVfw Dr Fredrick K.C . Price - Race , Religion & Racism ( 1-11-98 )",Dr Fredrick K.C . Price,Dr Fredrick K.C . Price,1,headline
637284,Man ! Jeremy Lin gives me life ! #knicks,Jeremy Lin,Jeremy Lin,1,headline
695085,"Ashkra ma3ash ehne ! : p ""You can't be ugly and play hard to get . It just doesn't work that way . You're already hard to want."" - Peter Griffin""","Peter Griffin""","Peter Griffin""",0,headline
438389,#SriLanka #News 5th & final ODI between SL & Pakistan to be played today http://t.co/uO8b8m9P,Pakistan,Pakistan,0,headline
520859,"Chester County Cataract Surgeons Say Baby Boomer Vision Loss Is Now Widesprea d: WEST CHESTER , PA , Mar 06 , 2012 ( ... http://t.co/eEXbSwjL",Chester County Cataract Surgeons,Chester County Cataract Surgeons,0,headline
508725,NMEDA is the only association that promotes safe driving and equipment for disabled people.They have much to offer #ad http://t.co/pmrmBljJ,NMEDA,NMEDA,1,headline
625239,"@KSIOlajidebt Youtube , like all things , has a weakness . To defeat Youtube , you must do it . UNLEASH THE HESKEY !!!!",Youtube,Youtube,-1,headline
376001,what Shiv Sena is doing is absolutely correct because no one is greater than country's honour . SRK this is not y'r film so plz shut y'r mth,Shiv Sena,Shiv Sena,1,headline
428152,JumpFly Named Best Pay Per Click Management Company by http://t.co/EFJdGYWu for ... - Albany Times Union http://t.co/8deC7ACl,JumpFly,JumpFly,1,headline
535025,Sneak Peak Of Next Weeks Podcast ! Rob & Kim's Marriage Counseling : What NOT to do in a relationship ( video ) http://t.co/6Nup46VP,Rob,Rob,0,headline
935614,Source : Chris Paul joins LeBron James â marketing group - Boston Herald http://tinyurl.com/2emzq55,Chris Paul,Chris Paul,0,headline
847635,New post : Video Marketing Tips - 3 Ways to Use YouTube Traffic to Achieve Hyper Profit Growth http://bit.ly/9eZNE8,YouTube,YouTube,0,headline
219620,Texas Chicken 4-for-4.80 Mondays ! #fastfoodfix @allankarlo http://t.co/tRcW52qO,Texas Chicken,Texas Chicken,0,headline
875827,Tesco information on Britain's largest supermarket discount s: Tesco claims to be 's largest discoun ... http://bit.ly/fkLHXe supermarket,Tesco,Tesco,0,headline
940603,Catch @DanPrimack on PBS @NewsHour in the 6pm ET hour tonight talking @MittRomney and Bain .,PBS,PBS,0,headline
284683,"Can't believe she's gone . I grew up listening to her beautiful voice , her songs She's 4ever in my heart and memory . R.I.P Whitney Houston .",Whitney Houston,Whitney Houston,1,headline
199398,An Open Letter To All JV Partners http://t.co/dWwYfWR,JV,JV,0,headline
791926,Grimaldi & Associates - International Consulting Services at your service in 2012 !,Grimaldi & Associates - International Consulting Services,Grimaldi & Associates - International Consulting Services,1,headline
359500,& am p; Raheem Sterling suddenly became a topic . Wow .,Raheem Sterling,Raheem Sterling,0,headline
423527,Closed a SELL NZD/JPY position at 65.209 on ZuluTrade.com . net PnL : $ 7.15 Visit http://bit.ly/hjJ2tm to see my performance .,ZuluTrade.com . net,ZuluTrade.com . net,0,headline
586841,"@fmdroid .. cause everybody in ecuador use boring blackberries or iphones , ill buy the samsung galaxy S2 but I mean ....",samsung,samsung,0,headline
286376,I posted a new photo to Facebook http://t.co/KfKV4AHK,Facebook,Facebook,0,headline
844627,"People are dying in South Kordofan and Blue Nile , Sudan . Stop Bashir from getting away with murder http://t.co/gUSJLLqT",Bashir,Bashir,-1,headline
