_id,sentence,target,aspect,score,type
129849,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",caviar,caviar,1,headline
217033,"Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.",ethnic food,ethnic food,-1,headline
824171,The place was real empty but that was because this was the first Sunday they ever opened.,place,place,-1,headline
527497,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,food,food,1,headline
951338,"Ambience is delightful, service impeccable.",Ambience,Ambience,1,headline
527062,"Service was excellent, and the AC worked very well too (thank God, it was hot!).",Service,Service,1,headline
629134,You get the sense that the people there care about their restaurant and about your experience and that is very nice.,people,people,1,headline
542652,"Both are delicious, the cooks are friendly and are willing to take a moment and speak to you and shake your hand.",cooks,cooks,1,headline
621235,My friend ordered some of their special sushi rolls which had excellent presentation and tasted great!,sushi rolls,sushi rolls,1,headline
770485,Although be warned their dinner menu to sit and take out prices are different.,dinner menu to sit,dinner menu to sit,0,headline
596056,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",staff,staff,1,headline
158154,"my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.",Scallion Pancake,Scallion Pancake,1,headline
766541,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,canned vegetables,canned vegetables,-1,headline
750870,"To celebrate a birthday, three of us went to Mare anticipating great food.",food,food,0,headline
834378,There was a great deal for 6 Blue Point oysters and a beer or glass of wine for $8!,Blue Point oysters,Blue Point oysters,0,headline
592715,I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.,noodle dishes,noodle dishes,1,headline
204603,"But for whatever reason, prices are about twice as high.",prices,prices,-1,headline
432518,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,service,service,-1,headline
995085,Great atmoshere and worth every bit.,atmoshere,atmoshere,1,headline
616151,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!",spicy tuna roll,spicy tuna roll,1,headline
566254,The staff was knowledgeable and full of personality.,staff,staff,1,headline
611814,"Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!",cost,cost,0,headline
558850,"To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.",dinner,dinner,1,headline
893770,The banana tower is an amazing dessert as well.,banana tower,banana tower,1,headline
196271,"Excellent atmosphere, delicious dishes good and friendly service.",atmosphere,atmosphere,1,headline
787890,A cool place to hang with your friends for a couple of healthy drinks and desserts.,place,place,1,headline
993249,"Great vibe, lots of people.",vibe,vibe,1,headline
961353,"I like Mamoun's food as well, but side by side, Kati Rolls just produce tastier food hands down.",food,food,1,headline
773521,"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.",service,service,1,headline
548472,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,icing on the cake,icing on the cake,-1,headline
967344,Great food and the prices are very reasonable.,food,food,1,headline
272514,"A cool bar with great food, and tons of excellent beer.",bar,bar,1,headline
679727,"Be sure to try the seasonal, and always delicious, specials.",specials,specials,1,headline
952522,The ambience is authentic and relaxing and we have always received attentive and prompt service.,ambience,ambience,1,headline
399715,"Fresh, authentic, french cuisine in substantial portions.",french cuisine,french cuisine,1,headline
166580,"Drinks got screwed up, she acted put upon.",Drinks,Drinks,-1,headline
558697,The one vegetarian entree (Abby's treasure) was actually quite a surprise - it was delicious and had wintermelon covering an assortment of fresh mushrooms and vegetables.,vegetarian entree Abby's treasure,vegetarian entree Abby's treasure,1,headline
688090,"At 5 dumplings for $1, you just cannot go wrong.",dumplings,dumplings,1,headline
354237,But the pizza is way to expensive.,pizza,pizza,-1,headline
547532,"And the staff is also young, energeic and hot!!!!",staff,staff,1,headline
986983,"Even better, they know how to cook French classics like Steak au Poivre and Onglet without burning it to death or overcooking it.",Steak au Poivre,Steak au Poivre,1,headline
324090,"Service was decent, but not as smooth as I would expect from a place with these prices and reputation.",prices,prices,1,headline
538761,Good drink.,drink,drink,1,headline
342013,We had a girls' night dinner here for restaurant week.,dinner,dinner,0,headline
943283,"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.",dinner,dinner,0,headline
537413,My chow fun and chow see was really bland and oily.,chow fun and chow see,chow fun and chow see,-1,headline
670082,"Even though I made the reservation at 3pm for the same night through Dinnerbroker, we were seated at a table with one of the best view!",reservation,reservation,1,headline
202715,"we did notice however, that some tables had what looked like pita instead of naan.",pita,pita,-1,headline
852475,"I didn't take a look at the rest menu, but the oysters were fantastic.",menu,menu,1,headline
942299,The grilled cheese at home afterwards was better.!!,grilled cheese,grilled cheese,1,headline
205245,"Great service, great food.",service,service,1,headline
833433,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",food,food,1,headline
206909,In summer-eat outside on a terrace (another great feature of Suan)!!!,terrace,terrace,1,headline
281556,"It's the perfect restaurant for NY life style, it got cool design, awsome drinks and food and lot's of good looking people eating and hanging at the pink bar...",design,design,1,headline
157347,We did have to wait at the bar for approx.,bar,bar,0,headline
117227,"If you love seafood, you would love this place!",seafood,seafood,1,headline
645021,"Good, fast service.",service,service,1,headline
273165,"I was in love with Pongsri on 48th, but compared to Suan it is slow in service and overpriced.",service,service,-1,headline
396095,"My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.",cheese,cheese,1,headline
423919,"It's charmingly small and that leads to an atmoshere that is extremely cozy and romantic, even.",atmoshere,atmoshere,1,headline
343347,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,Japanese cuisine,Japanese cuisine,-1,headline
376977,"In terms of the food itself -- nothing special, we limited ourselves to several appetizers.",food,food,0,headline
125173,Love the Jazz bands on Fri and Sat.,Jazz bands,Jazz bands,1,headline
272045,"To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.",wait,wait,1,headline
821026,The servers give you some sample slices of your order while you wait (shortly I might add).,servers,servers,1,headline
707979,The service was ok.,service,service,0,headline
590769,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",dish,dish,0,headline
412032,"Don't expect to sit down inside though, there are only a few tables and they are always full.",tables,tables,-1,headline
900099,"The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!",staff,staff,1,headline
939746,The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.,manager,manager,0,headline
654452,it's the only place you can get yummy authentic japanese comfort food.,japanese comfort food,japanese comfort food,1,headline
275313,We took advanatage of the half price sushi deal on saturday so it was well worth it.,half price sushi deal,half price sushi deal,1,headline
400764,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation.,seated,seated,1,headline
783369,We were fast to order the appetizer platter since we were very hungry.,appetizer platter,appetizer platter,0,headline
210016,"The staff are attentive, and have smiles on their faces.",staff,staff,1,headline
647604,"No dress codes, no attitudes, plenty of comfort companionship, a great place to relax in an always busy Midtown.",dress codes,dress codes,1,headline
713751,Even the pasta is delicious here (a rarity in New York pizza restaurants).,pasta,pasta,1,headline
926532,After my 3rd time the manager remembered me and treated me like an usual customer.,manager,manager,1,headline
167896,now if they could only get a toaster.,toaster,toaster,-1,headline
194550,"When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.",Neapolitan pizza,Neapolitan pizza,1,headline
305872,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,Wait staff,Wait staff,1,headline
960110,"The ingredients taste fresher, the crust is thinner and crispier, the slice is less oily, and it's never burnt like it occasionally is at Joe's.",ingredients,ingredients,1,headline
269777,Fish is so very fresh.,Fish,Fish,1,headline
466608,The prices were CHEAP compared to the quality of service and food.,prices,prices,1,headline
584584,"Top spot in town for Vietnamese classics, better than places that cost a lot more.",Vietnamese classics,Vietnamese classics,1,headline
189147,"The decor is really blah, and not at all hip or happening.",decor,decor,-1,headline
298545,"Having discovered Ping's on the internet, we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in.",fish tanks,fish tanks,1,headline
177400,It appears to be the owner's first venture and it shows.,owner,owner,-1,headline
487322,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",pizza,pizza,1,headline
139320,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,beef,beef,-1,headline
175266,They have a huge selection of different cream cheeses and all of their salads are great.,cream cheeses,cream cheeses,1,headline
768061,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,lobster sandwich,lobster sandwich,1,headline
104006,The food was authentic.,food,food,1,headline
316472,The dim sum is delectable while the prices are quite easy on the wallet.,dim sum,dim sum,1,headline
636192,"I only tried a simple dish of spinach ravioli in a light oil and garlic sauce, but it actually faired better than most NYC Italian joints I've tried similar dishes at.",dish,dish,1,headline
826037,The worst excuse for Japanese food I've ever encountered.,Japanese food,Japanese food,-1,headline
242452,I ordered a Chicken Teriyaki dish and found that the chicken was extremely dry.,Chicken Teriyaki dish,Chicken Teriyaki dish,-1,headline
564054,"We had reservations at 9pm, but was not seated until 10:15pm.",reservations,reservations,-1,headline
667838,We had Pam's special fried fish and it was amazing.,Pam's special fried fish,Pam's special fried fish,1,headline
610804,There is no excuse for such lousy service!,service,service,-1,headline
117047,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,New England Chowder,New England Chowder,1,headline
343677,"So, a little inconsistency there but either way, both pizzas were really good.",pizzas,pizzas,1,headline
197215,"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.",sushi,sushi,0,headline
912279,Not enough wines by the glass either.,wines by the glass,wines by the glass,-1,headline
576996,I had the duck breast special on my last visit and it was incredible.,duck breast special,duck breast special,1,headline
200309,I must say it's a little pricey for the food because it was not as spectacular as the view.,food,food,-1,headline
207188,These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,french indian fusion,french indian fusion,1,headline
267722,"Just don't take the seat between the bar and the back half of the restaurant, i saw a woman get nudged 40times sitting there.",seat,seat,0,headline
381341,"We were worried we would have trouble getting in, but somehow managed to have a short wait.",wait,wait,1,headline
871099,My wife had the fried shrimp which are huge and loved it.,fried shrimp,fried shrimp,1,headline
172899,One should not go to Lucky Strike for the food.,food,food,-1,headline
307168,The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.,service,service,-1,headline
999647,We could only get through an appetizer and cheese fondue.,appetizer,appetizer,0,headline
290271,"night without a reservation, we had to wait at the bar for a little while, but the manager was so nice and made our wait a great experience.",reservation,reservation,1,headline
877752,Try the green curry!!!,green curry,green curry,1,headline
928665,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,scallops,scallops,1,headline
376577,We were also seated promptly at the time of our reservation and the service was very quick and professional.,reservation,reservation,1,headline
483047,"You rarely have to wait for a seat and the currys (masaman, green, red) are full of flavor and come super spicy if you ask for it.",seat,seat,1,headline
674603,The food there are sastifying.,food,food,1,headline
151375,I highly recommend visiting this restaurant and having dinner and drinks!,dinner,dinner,1,headline
363401,The bar is very well stocked with interesting beers and well priced wines.,bar,bar,1,headline
251849,"Last memorial day, I tried to make reservations but was told they were closed that weekend (interesting, but...).",reservations,reservations,-1,headline
756985,The food was good.,food,food,1,headline
941514,"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",wine selection,wine selection,1,headline
241494,"at night, but it's hard to hear your own conversation with everyone else competing for that same luxury - the music playing in the background is also voluminous.",music,music,-1,headline
276132,I have enjoyed everything I have ever gotten and the fish is so fresh and always prepared in a great way.,fish,fish,1,headline
672476,I particularly love their yellowfun tuna and their mussel selection.,yellowfun tuna,yellowfun tuna,1,headline
924303,I love to visit Murrays for my bagel fix.,bagel,bagel,1,headline
769880,"We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire.",dinner reservations,dinner reservations,1,headline
454038,The place was nice and calm.,place,place,1,headline
519866,Cheese plate is a varied delight and great bargain at $10.,Cheese plate,Cheese plate,1,headline
157359,I could have drank 4 glasses of water and still been parched - so watch out.,glasses of water,glasses of water,0,headline
926633,"When we sat, we got great and fast service.",service,service,1,headline
877110,"Most of the servers are very attentive, friendly and quite attractive.",servers,servers,1,headline
681013,Service is average.,Service,Service,0,headline
268134,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",sandwich,sandwich,0,headline
453226,"The steak is good, the fish is good and the sushi was surprisingly great.",steak,steak,1,headline
274111,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,pizza,pizza,1,headline
267129,"The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.",service,service,-1,headline
926955,"My GF and I still choose to eat there a lot because of diverse cocktails, the chill decor, and the decent sushi.",cocktails,cocktails,1,headline
399242,We ended the dinner with a surprisingly light and flaky apple tarte tatin.,dinner,dinner,1,headline
970141,The buffet had a nice selection.,buffet,buffet,1,headline
717942,Waitstaff are very friendly.,Waitstaff,Waitstaff,1,headline
743736,Service was slow had to wait to order and get food although not crowded.,Service,Service,0,headline
780371,Will have to return to try the chocolate!,chocolate,chocolate,1,headline
681657,"The food was below average, the service was pathetic, there was no ambience at all.",food,food,-1,headline
739632,I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.,SHOWS,SHOWS,1,headline
217422,Our first time in New York and we had to try a New York Bagel.,New York Bagel,New York Bagel,0,headline
343056,service was efficient courteous.,service,service,1,headline
939233,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,miso soup,miso soup,-1,headline
618551,They are the best bagels I've had.,bagels,bagels,1,headline
345820,I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food.,ambience,ambience,0,headline
764359,"Toons has recently been redone, so it's now a very attractive space.",space,space,1,headline
243582,"$160 for 2 filets, 2 sides, an appetizer and drinks.",filets,filets,0,headline
647219,"While the prices are nothing special, the portions are huge.",prices,prices,1,headline
645956,"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",location,location,1,headline
260691,"We arrived for dinner expecting to be impressed by a place that has an impressive past - but, that's just it -- the PAST!",dinner,dinner,0,headline
225524,"However, I think this place is a good hang out spot.",spot,spot,1,headline
637384,"The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.",menu,menu,1,headline
847185,The wine list is extensive and impressive.,wine list,wine list,1,headline
981629,We had the most wonderful waitress.,waitress,waitress,1,headline
746405,The quail was fantastic and unique and the pastas were full of flavor.,quail,quail,1,headline
601051,The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.,zucchini,zucchini,1,headline
493374,Decor is nice though service can be spotty.,Decor,Decor,1,headline
637861,"Aside from the rushed service, we were very impressed with the food and the drinks.",service,service,1,headline
878482,Make sure you have the Spicy Scallop roll.. .,Spicy Scallop roll,Spicy Scallop roll,1,headline
930801,I would highly recommend this place to anyone who is looking for a fine Indian dining experience that is definitely a value for your dollar.,Indian dining experience,Indian dining experience,1,headline
866098,"Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.",workers,workers,-1,headline
358382,The specials are usually quite good too.,specials,specials,1,headline
834195,They've the best desserts and mixed drinks as well as snack foods.,desserts,desserts,1,headline
959731,Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.,chocolate mud cake (warmed),chocolate mud cake (warmed),1,headline
840377,Really cool stauff inside.,stauff,stauff,1,headline
549484,"While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.",classical furniture,classical furniture,1,headline
744464,We visited Orsay during NY Restaurant Week and tried their $35 menu.,menu,menu,0,headline
708929,I would have gotten some cole slaw and a knish if my stomach had more space.,cole slaw,cole slaw,0,headline
723247,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",blond wood decor,blond wood decor,1,headline
166695,Your money could easily be better spent elsewhere (Anywhere).,money,money,0,headline
534671,"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",bagel,bagel,-1,headline
989195,As always we had a great glass of wine while we waited.,glass of wine,glass of wine,1,headline
423747,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff,wait staff,1,headline
495270,"Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?",atmosphere,atmosphere,0,headline
945118,Service was very good and warm.,Service,Service,1,headline
703995,For dinner I had the chicken tikka-masala and some garlic naan.,dinner,dinner,0,headline
929618,Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,setting,setting,1,headline
155727,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,Food,Food,1,headline
453899,The food is nothing like its menu description.,food,food,-1,headline
429335,Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,Pad Se-Ew,Pad Se-Ew,1,headline
817541,It's just O.K. pizza.,pizza,pizza,0,headline
704658,"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",food,food,0,headline
209719,"The service was a bit slow, but they were very friendly.",service,service,-1,headline
903710,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.",French bistro fare,French bistro fare,1,headline
722059,The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.,food,food,1,headline
947385,Thius is a must for anyone who loves Shabu-Shabu.,Shabu-Shabu,Shabu-Shabu,1,headline
875901,"Similar to other Indian restaurants, they use the dinner special to attract customers at the door.",dinner special,dinner special,0,headline
572389,"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",food,food,1,headline
330473,"The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.",crackling calamari salad,crackling calamari salad,1,headline
588709,"Not the greatest sushi place, but excellent for a $19.95 all you can eat.",sushi place,sushi place,-1,headline
116803,"Shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.",group dinner,group dinner,0,headline
892058,The Thai ice tea was amazingly smooth and yummy!,Thai ice tea,Thai ice tea,1,headline
914222,We've never had any problems with the staff but maybe we've been lucky?,staff,staff,1,headline
573283,Drinks way over priced.,Drinks,Drinks,-1,headline
232358,The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.,guy,guy,-1,headline
786479,What I didn't like was how the food came right after it was ordered.,food,food,-1,headline
638946,Moderate prices.,prices,prices,0,headline
111690,I think I've had some the best meals of my life at minnow.,meals,meals,1,headline
521937,"Most importantly, food is excellent.",food,food,1,headline
882444,"Great roofdeck, nice group of 30 somethings, but no music, kind of quiet.",roofdeck,roofdeck,1,headline
561460,"The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.",manager,manager,1,headline
607344,"However, service was as plain as sesame crusted Salmon I had.",service,service,0,headline
280972,It's great to go for a quick lunch either alone or with a friend.,lunch,lunch,1,headline
421592,So some of the reviews here are accurate about the crowd and noise.,crowd,crowd,-1,headline
723834,"You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.",eats,eats,1,headline
952974,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,service,-1,headline
839358,"Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!",atmosphere,atmosphere,1,headline
703296,"We only ordered desserts and drinks, but no refills were offered.",desserts,desserts,0,headline
812926,"I have been here a few times for dinner, once for brunch and twice for lunch.",dinner,dinner,0,headline
657402,"The bread and lamb chops I had before the meal were quite good, however.",bread,bread,1,headline
729240,Rao's has the best service and atmosphere in NYC.,service,service,1,headline
705503,instead ordered an ice cold beer which to me works with indian.,beer,beer,1,headline
962870,"They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.",noodles,noodles,-1,headline
941220,one of the best Chicken Tikka Masala.,Chicken Tikka Masala,Chicken Tikka Masala,1,headline
346817,"The kitchen however, is almost always slow.",kitchen,kitchen,-1,headline
940136,"The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.",corned beef,corned beef,1,headline
577526,"Cute place, nice wait staff but would never go there again.",place,place,1,headline
646906,people are rude bit again it's new york!,people,people,-1,headline
275790,"The plain slice is great and if you get toppings, the whole slice is topped with them, not sparsely sprinkled on like some places.",plain slice,plain slice,1,headline
918042,Service was also horrible and the ambience is not that great.,Service,Service,-1,headline
623649,"Service is great, takeout is good too.",Service,Service,1,headline
342107,The pizza is overpriced and soggy.,pizza,pizza,-1,headline
707731,"Everything is excellent, the menu is quite extensive, and you eat with a view on both sides of the city.",menu,menu,1,headline
813567,"For the quality of food, a little too expensive.",quality of food,quality of food,-1,headline
879339,Here's to the fake fish tanks too...,fish tanks,fish tanks,-1,headline
983018,I've never had bad service and the fish is fresh and delicious.,service,service,1,headline
121342,we decided to eat in tea room which was small and cute.,tea room,tea room,1,headline
663603,Unique apppetizers.,apppetizers,apppetizers,1,headline
938040,"The staff has always been attentive and kind, and I've always been amazed at how they've handled all the various different group sizes that come in.",staff,staff,1,headline
866177,IT is the best deal in town for a Monday night dinner at a fine restaurant.,dinner,dinner,1,headline
151197,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches,sandwiches,0,headline
756844,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",wait,wait,1,headline
451535,"This place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.",money,money,0,headline
773318,"Everything is always cooked to perfection, the service is excellent, the decor cool and understated.",service,service,1,headline
581640,The Thai food is good.,Thai food,Thai food,1,headline
104130,"Great selection of wine, and seafood.",selection of wine,selection of wine,1,headline
496050,Acceptable prices.,prices,prices,1,headline
274611,we were seated at the sushi bar in front of yasuda.,sushi bar,sushi bar,0,headline
176670,"As I made the title, it's an affordable restaurant for great taste.",taste,taste,1,headline
668818,Definitely not worth the price!,price,price,-1,headline
277794,"Orsay, is a very pleasnt throw back to traditional French food, and French service as well.",French food,French food,1,headline
337068,It's easy to get a table for a large group and you don't get hustled out.,table,table,1,headline
394508,Great food at reasonable prices.,food,food,1,headline
136877,If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.,view,view,1,headline
166175,The prices are about $9 for an entree for dinner and even less for lunch.,prices,prices,1,headline
191750,and you can't beat the prices.,prices,prices,1,headline
542649,Should you happen to be impressed by the cuisine definitely try it.,cuisine,cuisine,1,headline
279243,"I had the black cod with yuzu sauce, which was wonderful.",black cod with yuzu sauce,black cod with yuzu sauce,1,headline
678522,Prices too high for this cramped and unappealing resturant.,Prices,Prices,-1,headline
141456,Total hipster-wannabe attitude in an otherwise sweet spot.,spot,spot,1,headline
502201,"Yes, there might be a wait if you have no reservations.",wait,wait,0,headline
339757,"Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.",bread,bread,-1,headline
394431,The sicilian is my favorite it is moist not dry like most places but all their pizza is great!,sicilian,sicilian,1,headline
915486,Downstairs lounge is always a good attraction,Downstairs lounge,Downstairs lounge,1,headline
616056,The menu prices are a bit expensive for what you get in quality and portion size.,menu prices,menu prices,-1,headline
527929,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",food,food,1,headline
175413,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.",food,food,0,headline
800262,The takeout is great too since they give high quality tupperware as well.,takeout,takeout,1,headline
693631,"The food was not fresh, the sauces were bland and very oily.",food,food,-1,headline
657284,Could be pricey without a prix fixe meal.,prix fixe meal,prix fixe meal,-1,headline
188229,This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.,spot,spot,1,headline
598075,One of us actually liked the expresso - that's it.,expresso,expresso,1,headline
572500,"Again, the waitress was awesome.",waitress,waitress,1,headline
203223,I loved everythig about it-especially the shows and actors.,shows,shows,1,headline
242072,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,service,service,1,headline
900422,"The food was just OK, I would never go back.",food,food,0,headline
610315,Zero ambiance to boot.,ambiance,ambiance,-1,headline
733825,Scalina Fedeli reminded me why service is so integral to fine dining.,service,service,1,headline
921320,i recommend the thai popcorn :),thai popcorn,thai popcorn,1,headline
127790,"Everything looks great, the drinks, the decor, the food, even the people.",drinks,drinks,1,headline
863125,As soon as my father lifted his pen from the check a chef appeared to usher us out.,check,check,0,headline
512551,The parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.,parathas,parathas,1,headline
129503,The tuna and wasabe potatoes are excellent.,tuna,tuna,1,headline
357237,The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).,coat check girls,coat check girls,-1,headline
617477,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.,food,food,1,headline
809499,Ummm...the beer was cold.,beer,beer,1,headline
448139,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.",desserts,desserts,1,headline
371812,"Good crowd, good outdoor seating, with a hip japanese vibe.",outdoor seating,outdoor seating,1,headline
162126,"We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.",area,area,0,headline
216354,"Good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.",owners,owners,1,headline
227178,"However, their popularity has yet to slow down, and I still find myself drawn to their ambiance and delectable reputation.",ambiance,ambiance,1,headline
416858,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",tanks,tanks,0,headline
282996,"The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.",Halibut,Halibut,0,headline
361037,"The view is spectacular, and the food is great.",view,view,1,headline
838227,"The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door.",food,food,0,headline
150180,Good bagels and good cream cheese.,bagels,bagels,1,headline
393765,"The food is wonderful, tasty and filling, and the service is professional and friendly.",food,food,1,headline
188158,It is also extremely well priced.,priced,priced,1,headline
878967,Always great service!,service,service,1,headline
534555,I am happy i did the food was awsome.,food,food,1,headline
725458,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",chicken casserole,chicken casserole,-1,headline
608168,A bit breezy up there on the mezzanine from the wind coming from the tracks.,mezzanine,mezzanine,-1,headline
982778,I went to DF for Valentines Day dinner.,Valentines Day dinner,Valentines Day dinner,0,headline
128154,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly fish,jelly fish,1,headline
496528,I LOVED THE SHOWS.,SHOWS,SHOWS,1,headline
598082,The aesthetics of this place are like an airport lounge.,aesthetics,aesthetics,-1,headline
418743,"Then, get ripped on free box wine.",box wine,box wine,1,headline
615100,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,food,food,1,headline
105378,The food itself was just ok - nothing spectacular - but the service was awful.,food,food,0,headline
505972,The pizza is yummy and I like the atmoshpere.,pizza,pizza,1,headline
463388,"As there were so many to choose from we wandered up and down the street looking in the windows and such noticicing many empty seats ,except at Taj Mahal.",seats,seats,-1,headline
229101,Good food.,food,food,1,headline
225693,"those rolls were big, but not good and sashimi wasn't fresh.",sashimi,sashimi,-1,headline
